filename,width,height,class,xmin,ymin,xmax,ymax
PUZZLE_OFFICE_H_B_frame_0127.jpg,1280,720,hand,509,225,650,379
JENGA_LIVINGROOM_H_B_frame_0917.jpg,1280,720,hand,485,359,682,502
JENGA_LIVINGROOM_H_B_frame_0917.jpg,1280,720,hand,203,400,315,552
JENGA_LIVINGROOM_T_S_frame_0775.jpg,1280,720,hand,4,330,247,660
JENGA_LIVINGROOM_T_S_frame_0775.jpg,1280,720,hand,534,352,909,673
JENGA_LIVINGROOM_T_S_frame_0775.jpg,1280,720,hand,592,584,819,717
JENGA_LIVINGROOM_T_S_frame_0775.jpg,1280,720,hand,200,599,391,715
JENGA_LIVINGROOM_H_B_frame_1262.jpg,1280,720,hand,155,357,461,588
JENGA_LIVINGROOM_H_B_frame_1262.jpg,1280,720,hand,771,407,1056,716
JENGA_LIVINGROOM_H_B_frame_1262.jpg,1280,720,hand,728,460,924,584
JENGA_LIVINGROOM_H_B_frame_1262.jpg,1280,720,hand,299,532,427,613
CARDS_COURTYARD_B_T_frame_2362.jpg,1280,720,hand,664,704,715,718
CARDS_COURTYARD_B_T_frame_2362.jpg,1280,720,hand,600,345,778,456
CARDS_COURTYARD_B_T_frame_2362.jpg,1280,720,hand,328,334,466,557
PUZZLE_OFFICE_H_B_frame_2381.jpg,1280,720,hand,533,549,735,714
PUZZLE_OFFICE_H_B_frame_2381.jpg,1280,720,hand,1053,520,1246,716
PUZZLE_OFFICE_H_B_frame_2381.jpg,1280,720,hand,813,442,1035,702
CHESS_OFFICE_T_H_frame_1798.jpg,1280,720,hand,267,692,415,718
CHESS_OFFICE_T_H_frame_1798.jpg,1280,720,hand,435,679,547,717
CHESS_OFFICE_T_H_frame_1798.jpg,1280,720,hand,605,209,726,297
CHESS_OFFICE_T_H_frame_1798.jpg,1280,720,hand,433,284,598,487
PUZZLE_COURTYARD_B_S_frame_1860.jpg,1280,720,hand,33,656,198,718
PUZZLE_COURTYARD_B_S_frame_1860.jpg,1280,720,hand,574,487,923,697
PUZZLE_COURTYARD_B_S_frame_1860.jpg,1280,720,hand,358,389,621,667
PUZZLE_COURTYARD_B_S_frame_1860.jpg,1280,720,hand,147,395,333,658
CARDS_OFFICE_T_H_frame_0587.jpg,1280,720,hand,183,556,514,719
CARDS_OFFICE_T_H_frame_0587.jpg,1280,720,hand,586,395,953,675
CARDS_OFFICE_T_H_frame_0587.jpg,1280,720,hand,647,103,792,194
CARDS_OFFICE_T_H_frame_0587.jpg,1280,720,hand,541,77,637,177
PUZZLE_OFFICE_T_S_frame_2194.jpg,1280,720,hand,230,434,491,655
PUZZLE_OFFICE_T_S_frame_2194.jpg,1280,720,hand,592,431,771,651
PUZZLE_OFFICE_T_S_frame_2194.jpg,1280,720,hand,450,217,594,353
PUZZLE_OFFICE_T_S_frame_2194.jpg,1280,720,hand,153,236,387,401
JENGA_COURTYARD_T_S_frame_1579.jpg,1280,720,hand,212,427,465,706
JENGA_COURTYARD_T_S_frame_1579.jpg,1280,720,hand,499,501,700,718
JENGA_COURTYARD_T_S_frame_1579.jpg,1280,720,hand,423,328,843,602
JENGA_COURTYARD_T_S_frame_1579.jpg,1280,720,hand,379,289,559,429
PUZZLE_OFFICE_B_H_frame_1504.jpg,1280,720,hand,315,661,512,714
PUZZLE_OFFICE_B_H_frame_1504.jpg,1280,720,hand,628,472,1084,714
PUZZLE_OFFICE_B_H_frame_1504.jpg,1280,720,hand,3,200,209,397
CARDS_OFFICE_B_S_frame_0821.jpg,1280,720,hand,568,683,646,718
CARDS_OFFICE_B_S_frame_0821.jpg,1280,720,hand,633,528,902,718
CARDS_OFFICE_B_S_frame_0821.jpg,1280,720,hand,837,287,967,396
CARDS_OFFICE_B_S_frame_0821.jpg,1280,720,hand,708,271,824,366
CARDS_OFFICE_T_H_frame_2458.jpg,1280,720,hand,399,537,664,719
CARDS_OFFICE_T_H_frame_2458.jpg,1280,720,hand,533,155,715,251
CARDS_OFFICE_T_H_frame_2458.jpg,1280,720,hand,380,247,514,386
JENGA_OFFICE_S_B_frame_1518.jpg,1280,720,hand,764,165,896,319
JENGA_OFFICE_S_B_frame_1518.jpg,1280,720,hand,362,118,524,253
JENGA_LIVINGROOM_B_H_frame_1531.jpg,1280,720,hand,103,662,347,718
JENGA_LIVINGROOM_B_H_frame_1531.jpg,1280,720,hand,616,389,912,718
JENGA_LIVINGROOM_B_H_frame_1531.jpg,1280,720,hand,728,384,814,437
JENGA_LIVINGROOM_B_H_frame_1531.jpg,1280,720,hand,278,438,434,584
CARDS_LIVINGROOM_B_T_frame_1203.jpg,1280,720,hand,654,305,866,430
CARDS_LIVINGROOM_B_T_frame_1203.jpg,1280,720,hand,393,273,637,441
CARDS_LIVINGROOM_B_T_frame_2565.jpg,1280,720,hand,654,544,997,718
CARDS_LIVINGROOM_B_T_frame_2565.jpg,1280,720,hand,675,307,931,430
CARDS_LIVINGROOM_B_T_frame_2565.jpg,1280,720,hand,508,271,696,430
PUZZLE_COURTYARD_B_S_frame_0875.jpg,1280,720,hand,621,567,911,719
PUZZLE_COURTYARD_B_S_frame_0875.jpg,1280,720,hand,815,353,1048,544
PUZZLE_COURTYARD_B_S_frame_0875.jpg,1280,720,hand,315,239,470,441
JENGA_COURTYARD_S_T_frame_1157.jpg,1280,720,hand,565,27,674,226
JENGA_COURTYARD_S_T_frame_1157.jpg,1280,720,hand,133,62,452,313
CARDS_COURTYARD_S_H_frame_1114.jpg,1280,720,hand,394,706,439,718
CARDS_COURTYARD_S_H_frame_1114.jpg,1280,720,hand,552,154,713,265
CARDS_COURTYARD_S_H_frame_1114.jpg,1280,720,hand,438,154,554,288
CARDS_LIVINGROOM_H_S_frame_1334.jpg,1280,720,hand,86,683,322,719
CARDS_LIVINGROOM_H_S_frame_1334.jpg,1280,720,hand,731,690,797,718
CARDS_LIVINGROOM_H_S_frame_1334.jpg,1280,720,hand,816,527,997,670
CARDS_LIVINGROOM_H_S_frame_1334.jpg,1280,720,hand,625,494,809,622
CHESS_COURTYARD_S_H_frame_0974.jpg,1280,720,hand,469,105,631,237
CHESS_COURTYARD_S_H_frame_0974.jpg,1280,720,hand,10,3,255,134
CHESS_LIVINGROOM_B_S_frame_0124.jpg,1280,720,hand,577,407,1018,660
CHESS_LIVINGROOM_B_S_frame_0124.jpg,1280,720,hand,561,309,781,411
CHESS_LIVINGROOM_B_S_frame_0124.jpg,1280,720,hand,267,280,465,415
PUZZLE_LIVINGROOM_S_H_frame_2078.jpg,1280,720,hand,1078,178,1279,347
PUZZLE_LIVINGROOM_S_H_frame_2078.jpg,1280,720,hand,781,176,965,330
CARDS_COURTYARD_B_T_frame_1788.jpg,1280,720,hand,523,584,795,714
CARDS_COURTYARD_B_T_frame_1788.jpg,1280,720,hand,712,349,897,468
CARDS_COURTYARD_B_T_frame_1788.jpg,1280,720,hand,539,316,720,440
PUZZLE_LIVINGROOM_B_T_frame_0656.jpg,1280,720,hand,649,436,997,666
PUZZLE_LIVINGROOM_B_T_frame_0656.jpg,1280,720,hand,260,353,553,498
PUZZLE_LIVINGROOM_B_T_frame_0656.jpg,1280,720,hand,3,401,100,597
JENGA_OFFICE_B_S_frame_1038.jpg,1280,720,hand,20,590,383,717
JENGA_OFFICE_B_S_frame_1038.jpg,1280,720,hand,618,262,840,495
JENGA_OFFICE_B_S_frame_1038.jpg,1280,720,hand,687,167,876,370
JENGA_OFFICE_B_S_frame_1038.jpg,1280,720,hand,247,184,385,407
JENGA_OFFICE_B_S_frame_0729.jpg,1280,720,hand,122,387,398,556
JENGA_OFFICE_B_S_frame_0729.jpg,1280,720,hand,466,655,528,718
JENGA_OFFICE_B_S_frame_0729.jpg,1280,720,hand,656,285,799,503
JENGA_OFFICE_B_S_frame_0729.jpg,1280,720,hand,119,313,356,461
CARDS_OFFICE_T_H_frame_0112.jpg,1280,720,hand,251,659,448,718
CARDS_OFFICE_T_H_frame_0112.jpg,1280,720,hand,618,561,808,718
CARDS_OFFICE_T_H_frame_0112.jpg,1280,720,hand,620,174,753,241
CARDS_OFFICE_T_H_frame_0112.jpg,1280,720,hand,457,89,586,207
CHESS_LIVINGROOM_S_B_frame_0458.jpg,1280,720,hand,901,672,1186,716
CHESS_LIVINGROOM_S_B_frame_0458.jpg,1280,720,hand,655,293,865,425
CHESS_LIVINGROOM_S_B_frame_0458.jpg,1280,720,hand,336,126,643,374
CHESS_LIVINGROOM_H_T_frame_0135.jpg,1280,720,hand,1,563,344,714
CHESS_LIVINGROOM_H_T_frame_0135.jpg,1280,720,hand,1109,593,1279,718
CHESS_LIVINGROOM_H_T_frame_0135.jpg,1280,720,hand,897,279,1126,468
CHESS_LIVINGROOM_H_T_frame_0135.jpg,1280,720,hand,397,226,605,366
JENGA_LIVINGROOM_S_T_frame_1170.jpg,1280,720,hand,160,672,315,718
JENGA_LIVINGROOM_S_T_frame_1170.jpg,1280,720,hand,730,714,762,718
JENGA_LIVINGROOM_S_T_frame_1170.jpg,1280,720,hand,611,273,849,485
JENGA_LIVINGROOM_S_T_frame_1170.jpg,1280,720,hand,251,248,497,485
CARDS_LIVINGROOM_B_T_frame_0403.jpg,1280,720,hand,726,345,936,479
CARDS_LIVINGROOM_B_T_frame_0403.jpg,1280,720,hand,522,339,713,470
PUZZLE_LIVINGROOM_H_S_frame_1631.jpg,1280,720,hand,556,232,798,413
PUZZLE_LIVINGROOM_H_S_frame_1631.jpg,1280,720,hand,173,360,403,571
CARDS_LIVINGROOM_S_H_frame_0780.jpg,1280,720,hand,199,692,294,718
CARDS_LIVINGROOM_S_H_frame_0780.jpg,1280,720,hand,815,193,1012,347
CARDS_LIVINGROOM_S_H_frame_0780.jpg,1280,720,hand,499,354,675,527
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,4,532,188,710
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,607,670,828,717
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,755,101,917,256
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,212,123,437,344
CHESS_LIVINGROOM_S_B_frame_2031.jpg,1280,720,hand,3,287,156,421
CHESS_LIVINGROOM_S_B_frame_2031.jpg,1280,720,hand,865,519,1211,718
CHESS_LIVINGROOM_S_B_frame_2031.jpg,1280,720,hand,683,127,916,276
CHESS_LIVINGROOM_S_B_frame_2031.jpg,1280,720,hand,433,142,680,271
PUZZLE_OFFICE_S_T_frame_1056.jpg,1280,720,hand,890,177,1071,367
PUZZLE_OFFICE_S_T_frame_1056.jpg,1280,720,hand,527,49,664,243
PUZZLE_OFFICE_B_H_frame_2551.jpg,1280,720,hand,63,644,327,715
PUZZLE_OFFICE_B_H_frame_2551.jpg,1280,720,hand,758,372,1105,680
PUZZLE_OFFICE_B_H_frame_2551.jpg,1280,720,hand,566,158,743,323
PUZZLE_OFFICE_B_H_frame_2551.jpg,1280,720,hand,114,304,325,516
PUZZLE_LIVINGROOM_S_H_frame_1012.jpg,1280,720,hand,514,82,696,243
PUZZLE_LIVINGROOM_S_H_frame_1012.jpg,1280,720,hand,313,57,476,260
CARDS_COURTYARD_S_H_frame_1609.jpg,1280,720,hand,404,686,442,718
CARDS_COURTYARD_S_H_frame_1609.jpg,1280,720,hand,599,665,781,718
CARDS_COURTYARD_S_H_frame_1609.jpg,1280,720,hand,573,188,732,324
CARDS_COURTYARD_S_H_frame_1609.jpg,1280,720,hand,421,226,548,362
PUZZLE_COURTYARD_S_B_frame_0900.jpg,1280,720,hand,5,639,205,718
PUZZLE_COURTYARD_S_B_frame_0900.jpg,1280,720,hand,700,114,844,321
PUZZLE_COURTYARD_S_B_frame_0900.jpg,1280,720,hand,377,139,680,349
CARDS_COURTYARD_H_S_frame_1660.jpg,1280,720,hand,87,474,435,719
CARDS_COURTYARD_H_S_frame_1660.jpg,1280,720,hand,724,320,927,591
CARDS_COURTYARD_H_S_frame_1660.jpg,1280,720,hand,527,199,663,292
CARDS_COURTYARD_H_S_frame_1660.jpg,1280,720,hand,385,201,521,309
CARDS_LIVINGROOM_T_B_frame_2652.jpg,1280,720,hand,448,632,673,719
CARDS_LIVINGROOM_T_B_frame_2652.jpg,1280,720,hand,677,277,889,427
CARDS_LIVINGROOM_T_B_frame_2652.jpg,1280,720,hand,475,258,647,435
CHESS_OFFICE_S_B_frame_0839.jpg,1280,720,hand,689,303,1159,713
CHESS_OFFICE_S_B_frame_0839.jpg,1280,720,hand,604,47,809,221
CHESS_OFFICE_S_B_frame_0839.jpg,1280,720,hand,386,35,618,183
JENGA_OFFICE_B_S_frame_1461.jpg,1280,720,hand,659,407,927,520
JENGA_OFFICE_B_S_frame_1461.jpg,1280,720,hand,725,218,938,428
JENGA_OFFICE_B_S_frame_1461.jpg,1280,720,hand,2,64,437,534
JENGA_LIVINGROOM_H_B_frame_0703.jpg,1280,720,hand,604,370,894,698
JENGA_LIVINGROOM_H_B_frame_0703.jpg,1280,720,hand,757,351,936,508
JENGA_LIVINGROOM_H_B_frame_0703.jpg,1280,720,hand,170,369,346,556
JENGA_LIVINGROOM_B_H_frame_1788.jpg,1280,720,hand,753,179,812,305
JENGA_LIVINGROOM_B_H_frame_1788.jpg,1280,720,hand,475,157,557,277
CHESS_LIVINGROOM_H_T_frame_1336.jpg,1280,720,hand,1,674,238,718
CHESS_LIVINGROOM_H_T_frame_1336.jpg,1280,720,hand,550,330,1003,621
CHESS_LIVINGROOM_H_T_frame_1336.jpg,1280,720,hand,965,447,1133,587
CHESS_LIVINGROOM_H_T_frame_1336.jpg,1280,720,hand,406,339,571,474
CARDS_COURTYARD_H_S_frame_0174.jpg,1280,720,hand,319,662,488,719
CARDS_COURTYARD_H_S_frame_0174.jpg,1280,720,hand,641,640,838,719
CARDS_COURTYARD_H_S_frame_0174.jpg,1280,720,hand,550,268,678,368
CARDS_COURTYARD_H_S_frame_0174.jpg,1280,720,hand,404,282,545,377
CHESS_OFFICE_H_T_frame_2333.jpg,1280,720,hand,729,314,937,519
CHESS_OFFICE_H_T_frame_2333.jpg,1280,720,hand,671,222,816,351
CHESS_OFFICE_H_T_frame_2333.jpg,1280,720,hand,502,219,685,336
JENGA_OFFICE_H_T_frame_2018.jpg,1280,720,hand,332,229,493,594
JENGA_OFFICE_H_T_frame_2018.jpg,1280,720,hand,525,309,857,662
JENGA_OFFICE_H_T_frame_2018.jpg,1280,720,hand,686,600,785,716
JENGA_OFFICE_H_T_frame_2018.jpg,1280,720,hand,421,568,509,719
CHESS_LIVINGROOM_H_T_frame_2340.jpg,1280,720,hand,1,580,253,716
CHESS_LIVINGROOM_H_T_frame_2340.jpg,1280,720,hand,467,332,965,629
CHESS_LIVINGROOM_H_T_frame_2340.jpg,1280,720,hand,923,375,1112,491
CHESS_LIVINGROOM_H_T_frame_2340.jpg,1280,720,hand,12,235,219,549
CARDS_OFFICE_H_T_frame_0351.jpg,1280,720,hand,313,602,448,712
CARDS_OFFICE_H_T_frame_0351.jpg,1280,720,hand,499,383,921,614
CARDS_OFFICE_H_T_frame_0351.jpg,1280,720,hand,614,195,751,279
CARDS_OFFICE_H_T_frame_0351.jpg,1280,720,hand,469,199,592,311
PUZZLE_LIVINGROOM_H_S_frame_0356.jpg,1280,720,hand,768,77,919,253
PUZZLE_LIVINGROOM_H_S_frame_0356.jpg,1280,720,hand,518,107,731,242
JENGA_LIVINGROOM_T_S_frame_0094.jpg,1280,720,hand,118,277,428,632
JENGA_LIVINGROOM_T_S_frame_0094.jpg,1280,720,hand,521,276,869,587
JENGA_LIVINGROOM_T_S_frame_0094.jpg,1280,720,hand,548,483,746,605
JENGA_LIVINGROOM_T_S_frame_0094.jpg,1280,720,hand,290,505,333,586
CHESS_LIVINGROOM_T_H_frame_2313.jpg,1280,720,hand,426,66,805,334
CHESS_LIVINGROOM_T_H_frame_2313.jpg,1280,720,hand,709,297,859,455
CHESS_LIVINGROOM_T_H_frame_2313.jpg,1280,720,hand,13,66,239,281
JENGA_LIVINGROOM_S_T_frame_1136.jpg,1280,720,hand,50,608,370,718
JENGA_LIVINGROOM_S_T_frame_1136.jpg,1280,720,hand,626,638,881,718
JENGA_LIVINGROOM_S_T_frame_1136.jpg,1280,720,hand,700,214,900,364
JENGA_LIVINGROOM_S_T_frame_1136.jpg,1280,720,hand,268,212,512,417
CARDS_LIVINGROOM_B_T_frame_2585.jpg,1280,720,hand,205,678,281,716
CARDS_LIVINGROOM_B_T_frame_2585.jpg,1280,720,hand,546,587,855,718
CARDS_LIVINGROOM_B_T_frame_2585.jpg,1280,720,hand,705,288,948,428
CARDS_LIVINGROOM_B_T_frame_2585.jpg,1280,720,hand,503,290,705,436
CARDS_LIVINGROOM_S_H_frame_1434.jpg,1280,720,hand,287,576,622,718
CARDS_LIVINGROOM_S_H_frame_1434.jpg,1280,720,hand,455,148,643,269
CARDS_LIVINGROOM_S_H_frame_1434.jpg,1280,720,hand,211,148,380,282
CHESS_OFFICE_T_H_frame_0980.jpg,1280,720,hand,100,652,327,713
CHESS_OFFICE_T_H_frame_0980.jpg,1280,720,hand,597,332,901,514
CHESS_OFFICE_T_H_frame_0980.jpg,1280,720,hand,564,184,733,307
CHESS_OFFICE_T_H_frame_0980.jpg,1280,720,hand,377,173,518,279
CHESS_COURTYARD_H_S_frame_0229.jpg,1280,720,hand,791,464,1242,706
CHESS_COURTYARD_H_S_frame_0229.jpg,1280,720,hand,695,305,907,453
CHESS_COURTYARD_H_S_frame_0229.jpg,1280,720,hand,436,292,609,392
JENGA_LIVINGROOM_B_H_frame_2233.jpg,1280,720,hand,843,700,972,718
JENGA_LIVINGROOM_B_H_frame_2233.jpg,1280,720,hand,727,538,841,682
JENGA_LIVINGROOM_B_H_frame_2233.jpg,1280,720,hand,344,201,579,469
CHESS_OFFICE_S_B_frame_2645.jpg,1280,720,hand,706,658,909,719
CHESS_OFFICE_S_B_frame_2645.jpg,1280,720,hand,643,129,840,283
CHESS_OFFICE_S_B_frame_2645.jpg,1280,720,hand,245,52,553,418
PUZZLE_OFFICE_H_B_frame_2288.jpg,1280,720,hand,340,564,599,719
PUZZLE_OFFICE_H_B_frame_2288.jpg,1280,720,hand,698,632,882,719
PUZZLE_OFFICE_H_B_frame_2288.jpg,1280,720,hand,676,334,879,525
PUZZLE_OFFICE_H_B_frame_2288.jpg,1280,720,hand,262,313,451,522
CARDS_OFFICE_T_H_frame_2390.jpg,1280,720,hand,238,702,279,719
CARDS_OFFICE_T_H_frame_2390.jpg,1280,720,hand,558,613,794,719
CARDS_OFFICE_T_H_frame_2390.jpg,1280,720,hand,577,162,711,249
CARDS_OFFICE_T_H_frame_2390.jpg,1280,720,hand,353,75,531,192
CARDS_COURTYARD_B_T_frame_1613.jpg,1280,720,hand,606,283,814,403
CARDS_COURTYARD_B_T_frame_1613.jpg,1280,720,hand,509,276,629,384
CHESS_OFFICE_B_S_frame_1745.jpg,1280,720,hand,279,664,486,717
CHESS_OFFICE_B_S_frame_1745.jpg,1280,720,hand,783,689,938,717
CHESS_OFFICE_B_S_frame_1745.jpg,1280,720,hand,704,192,881,325
CHESS_OFFICE_B_S_frame_1745.jpg,1280,720,hand,492,163,631,317
CARDS_LIVINGROOM_H_S_frame_0288.jpg,1280,720,hand,663,499,944,719
CARDS_LIVINGROOM_H_S_frame_0288.jpg,1280,720,hand,646,377,819,475
CARDS_LIVINGROOM_H_S_frame_0288.jpg,1280,720,hand,486,322,620,463
CHESS_OFFICE_H_T_frame_2641.jpg,1280,720,hand,647,543,910,713
CHESS_OFFICE_H_T_frame_2641.jpg,1280,720,hand,548,279,693,399
CHESS_OFFICE_H_T_frame_2641.jpg,1280,720,hand,424,309,564,415
JENGA_COURTYARD_S_T_frame_1249.jpg,1280,720,hand,5,564,375,718
JENGA_COURTYARD_S_T_frame_1249.jpg,1280,720,hand,544,243,670,427
JENGA_COURTYARD_S_T_frame_1249.jpg,1280,720,hand,156,268,389,453
CHESS_LIVINGROOM_B_S_frame_1005.jpg,1280,720,hand,902,340,1143,622
CHESS_LIVINGROOM_B_S_frame_1005.jpg,1280,720,hand,166,238,424,407
PUZZLE_OFFICE_H_B_frame_0740.jpg,1280,720,hand,47,624,313,716
PUZZLE_OFFICE_H_B_frame_0740.jpg,1280,720,hand,698,448,1049,717
PUZZLE_OFFICE_H_B_frame_0740.jpg,1280,720,hand,459,178,703,323
PUZZLE_OFFICE_H_B_frame_0740.jpg,1280,720,hand,209,116,399,311
CHESS_LIVINGROOM_H_T_frame_1226.jpg,1280,720,hand,1,593,245,718
CHESS_LIVINGROOM_H_T_frame_1226.jpg,1280,720,hand,1056,587,1279,718
CHESS_LIVINGROOM_H_T_frame_1226.jpg,1280,720,hand,872,337,1061,527
CHESS_LIVINGROOM_H_T_frame_1226.jpg,1280,720,hand,251,174,501,409
CHESS_OFFICE_B_S_frame_1533.jpg,1280,720,hand,688,644,1079,712
CHESS_OFFICE_B_S_frame_1533.jpg,1280,720,hand,647,242,824,378
CHESS_OFFICE_B_S_frame_1533.jpg,1280,720,hand,466,230,610,365
CARDS_OFFICE_H_T_frame_2084.jpg,1280,720,hand,296,661,361,712
CARDS_OFFICE_H_T_frame_2084.jpg,1280,720,hand,620,504,1054,718
CARDS_OFFICE_H_T_frame_2084.jpg,1280,720,hand,592,237,749,326
CARDS_OFFICE_H_T_frame_2084.jpg,1280,720,hand,463,184,647,286
CHESS_LIVINGROOM_H_T_frame_1174.jpg,1280,720,hand,1,549,249,716
CHESS_LIVINGROOM_H_T_frame_1174.jpg,1280,720,hand,1071,572,1273,718
CHESS_LIVINGROOM_H_T_frame_1174.jpg,1280,720,hand,864,322,1052,508
CHESS_LIVINGROOM_H_T_frame_1174.jpg,1280,720,hand,461,237,658,364
JENGA_LIVINGROOM_B_H_frame_0097.jpg,1280,720,hand,571,538,921,714
JENGA_LIVINGROOM_B_H_frame_0097.jpg,1280,720,hand,546,487,712,670
JENGA_LIVINGROOM_B_H_frame_0097.jpg,1280,720,hand,295,518,356,625
CARDS_LIVINGROOM_S_H_frame_1716.jpg,1280,720,hand,202,468,499,716
CARDS_LIVINGROOM_S_H_frame_1716.jpg,1280,720,hand,482,320,690,457
CARDS_LIVINGROOM_S_H_frame_1716.jpg,1280,720,hand,234,193,399,405
JENGA_LIVINGROOM_S_T_frame_1896.jpg,1280,720,hand,232,506,616,718
JENGA_LIVINGROOM_S_T_frame_1896.jpg,1280,720,hand,853,417,1027,621
JENGA_LIVINGROOM_S_T_frame_1896.jpg,1280,720,hand,294,388,552,585
CARDS_OFFICE_B_S_frame_0802.jpg,1280,720,hand,395,664,506,716
CARDS_OFFICE_B_S_frame_0802.jpg,1280,720,hand,682,676,737,716
CARDS_OFFICE_B_S_frame_0802.jpg,1280,720,hand,696,260,798,365
CARDS_OFFICE_B_S_frame_0802.jpg,1280,720,hand,568,258,682,347
PUZZLE_OFFICE_T_S_frame_0050.jpg,1280,720,hand,268,457,556,710
PUZZLE_OFFICE_T_S_frame_0050.jpg,1280,720,hand,693,449,941,713
PUZZLE_OFFICE_T_S_frame_0050.jpg,1280,720,hand,393,178,547,325
PUZZLE_OFFICE_T_S_frame_0050.jpg,1280,720,hand,39,214,228,393
CARDS_LIVINGROOM_T_B_frame_1307.jpg,1280,720,hand,1,609,272,719
CARDS_LIVINGROOM_T_B_frame_1307.jpg,1280,720,hand,642,541,1002,719
CARDS_LIVINGROOM_T_B_frame_1307.jpg,1280,720,hand,812,197,1067,343
CARDS_LIVINGROOM_T_B_frame_1307.jpg,1280,720,hand,594,185,823,355
JENGA_OFFICE_T_H_frame_1551.jpg,1280,720,hand,308,604,544,719
JENGA_OFFICE_T_H_frame_1551.jpg,1280,720,hand,564,580,708,719
JENGA_OFFICE_T_H_frame_1551.jpg,1280,720,hand,622,465,715,658
JENGA_OFFICE_T_H_frame_1551.jpg,1280,720,hand,432,458,499,612
PUZZLE_LIVINGROOM_T_B_frame_1457.jpg,1280,720,hand,1,501,302,716
PUZZLE_LIVINGROOM_T_B_frame_1457.jpg,1280,720,hand,1217,157,1279,322
PUZZLE_LIVINGROOM_T_B_frame_1457.jpg,1280,720,hand,746,176,1059,328
JENGA_LIVINGROOM_S_T_frame_0838.jpg,1280,720,hand,124,642,374,718
JENGA_LIVINGROOM_S_T_frame_0838.jpg,1280,720,hand,647,599,895,718
JENGA_LIVINGROOM_S_T_frame_0838.jpg,1280,720,hand,592,4,817,148
PUZZLE_OFFICE_B_H_frame_0516.jpg,1280,720,hand,156,695,294,716
PUZZLE_OFFICE_B_H_frame_0516.jpg,1280,720,hand,721,523,955,715
PUZZLE_OFFICE_B_H_frame_0516.jpg,1280,720,hand,570,268,697,490
PUZZLE_OFFICE_B_H_frame_0516.jpg,1280,720,hand,183,319,392,518
CHESS_COURTYARD_B_T_frame_1900.jpg,1280,720,hand,664,359,817,464
CHESS_COURTYARD_B_T_frame_1900.jpg,1280,720,hand,507,355,663,464
PUZZLE_LIVINGROOM_H_S_frame_0896.jpg,1280,720,hand,657,533,988,719
PUZZLE_LIVINGROOM_H_S_frame_0896.jpg,1280,720,hand,207,63,424,242
JENGA_OFFICE_S_B_frame_2583.jpg,1280,720,hand,395,424,505,550
PUZZLE_LIVINGROOM_B_T_frame_1182.jpg,1280,720,hand,610,454,1086,713
PUZZLE_LIVINGROOM_B_T_frame_1182.jpg,1280,720,hand,427,327,641,500
PUZZLE_LIVINGROOM_B_T_frame_1182.jpg,1280,720,hand,15,262,266,432
PUZZLE_COURTYARD_H_T_frame_2088.jpg,1280,720,hand,381,486,565,642
PUZZLE_COURTYARD_H_T_frame_2088.jpg,1280,720,hand,691,545,915,717
PUZZLE_COURTYARD_H_T_frame_2088.jpg,1280,720,hand,656,353,868,506
PUZZLE_COURTYARD_H_T_frame_2088.jpg,1280,720,hand,469,296,620,481
CHESS_OFFICE_B_S_frame_0677.jpg,1280,720,hand,777,342,942,460
CHESS_OFFICE_B_S_frame_0677.jpg,1280,720,hand,494,186,653,289
CARDS_LIVINGROOM_B_T_frame_2144.jpg,1280,720,hand,217,695,277,718
CARDS_LIVINGROOM_B_T_frame_2144.jpg,1280,720,hand,582,623,849,716
CARDS_LIVINGROOM_B_T_frame_2144.jpg,1280,720,hand,722,311,955,455
CARDS_LIVINGROOM_B_T_frame_2144.jpg,1280,720,hand,529,324,717,453
PUZZLE_LIVINGROOM_B_T_frame_2666.jpg,1280,720,hand,95,473,553,717
PUZZLE_LIVINGROOM_B_T_frame_2666.jpg,1280,720,hand,582,538,1029,716
PUZZLE_LIVINGROOM_B_T_frame_2666.jpg,1280,720,hand,182,388,483,560
CARDS_COURTYARD_S_H_frame_2464.jpg,1280,720,hand,571,146,758,269
CARDS_COURTYARD_S_H_frame_2464.jpg,1280,720,hand,359,231,533,430
CARDS_OFFICE_S_B_frame_2463.jpg,1280,720,hand,591,322,736,439
CARDS_OFFICE_S_B_frame_2463.jpg,1280,720,hand,451,316,598,445
PUZZLE_LIVINGROOM_T_B_frame_0131.jpg,1280,720,hand,1,351,191,716
PUZZLE_LIVINGROOM_T_B_frame_0131.jpg,1280,720,hand,526,598,976,717
PUZZLE_LIVINGROOM_T_B_frame_0131.jpg,1280,720,hand,1117,107,1278,321
PUZZLE_LIVINGROOM_T_B_frame_0131.jpg,1280,720,hand,627,89,841,245
JENGA_LIVINGROOM_T_S_frame_1181.jpg,1280,720,hand,45,487,421,719
JENGA_LIVINGROOM_T_S_frame_1181.jpg,1280,720,hand,537,457,886,718
JENGA_LIVINGROOM_T_S_frame_1181.jpg,1280,720,hand,614,383,808,532
JENGA_LIVINGROOM_T_S_frame_1181.jpg,1280,720,hand,302,396,338,484
CARDS_COURTYARD_B_T_frame_1009.jpg,1280,720,hand,608,370,746,493
